1	12 
2	26 
3	4 
4	15 
5	18 
6	3 
7	3 
8	2 
9	24 
10	36 
11	35 
12	17 
13	23 
14	33 
15	18 
16	8 
17	25 
18	22 
19	15 
20	23 
21	34 
22	4 
23	18 
24	15 
25	27 
26	28 
27	2 
28	5 
29	34 
30	15 
31	14 
32	20 
33	16 
34	33 
35	7 
36	32 
37	2 
38	21 
39	2 
40	8 
41	7 
42	30 
43	21 
44	33 
45	32 
46	17 
47	5 
48	33 
49	7 
50	24 
51	2 
52	2 
53	28 
54	5 
55	33 
56	1 
57	15 
58	1 
59	3 
60	2 
61	6 
62	22 
63	23 
64	20 
65	4 
66	25 
67	14 
68	19 
69	30 
70	33 
71	16 
72	36 
73	25 
74	35 
75	8 
76	36 
77	14 
78	27 
79	2 
80	3 
81	18 
82	32 
83	11 
84	26 
85	18 
86	1 
87	13 
88	12 
89	17 
90	34 
91	35 
92	21 
93	11 
94	15 
95	11 
96	16 
97	7 
98	29 
99	9 
100	14 
101	19 
102	36 
103	9 
104	15 
105	1 
106	36 
107	6 
108	31 
109	5 
110	26 
111	5 
112	14 
113	33 
114	32 
115	1 
116	31 
117	25 
118	21 
119	21 
120	36 
121	30 
122	27 
123	5 
124	24 
125	33 
126	17 
127	32 
128	30 
129	17 
130	3 
131	33 
132	20 
133	6 
134	3 
135	15 
136	11 
137	12 
138	7 
139	10 
140	35 
141	34 
142	24 
143	19 
144	31 
145	9 
146	16 
147	12 
148	10 
149	20 
150	24 
151	2 
152	1 
153	13 
154	7 
155	12 
156	2 
157	7 
158	23 
159	15 
160	9 
161	20 
162	32 
163	6 
164	36 
165	26 
166	8 
167	1 
168	30 
169	12 
170	19 
171	2 
172	34 
173	18 
174	9 
175	28 
176	14 
177	34 
178	33 
179	1 
180	32 
181	1 
182	2 
183	11 
184	19 
185	20 
186	29 
187	30 
188	24 
189	22 
190	30 
191	15 
192	2 
193	18 
194	22 
195	8 
196	36 
197	21 
198	30 
199	28 
200	20 
201	26 
202	12 
203	15 
204	22 
205	18 
206	8 
207	23 
208	10 
209	30 
210	36 
211	27 
212	17 
213	10 
214	12 
215	19 
216	3 
217	8 
218	35 
219	25 
220	28 
221	12 
222	2 
223	15 
224	13 
225	34 
226	1 
227	30 
228	6 
229	14 
230	16 
231	18 
232	16 
233	16 
234	4 
235	32 
236	9 
237	27 
238	18 
239	10 
240	7 
241	29 
242	33 
243	5 
244	22 
245	1 
246	4 
247	3 
248	35 
249	29 
250	20 
251	17 
252	32 
253	24 
254	15 
255	29 
256	34 
257	7 
258	34 
259	1 
260	28 
261	1 
262	18 
263	8 
264	25 
265	13 
266	11 
267	32 
268	13 
269	19 
270	36 
271	26 
272	2 
273	12 
274	15 
275	24 
276	15 
277	12 
278	34 
279	26 
280	25 
281	14 
282	1 
283	23 
284	16 
285	14 
286	22 
287	13 
288	25 
289	22 
290	10 
291	6 
292	21 
293	20 
294	25 
295	26 
296	15 
297	28 
298	11 
299	26 
300	24 
301	22 
302	7 
303	31 
304	5 
305	35 
306	21 
307	22 
308	21 
309	10 
310	6 
311	29 
312	24 
313	28 
314	14 
315	23 
316	17 
317	26 
318	17 
319	26 
320	24 
321	4 
322	33 
323	3 
324	11 
325	7 
