1	454
1	1374
1	2566
1	2583
1	2883
1	3943
1	4058
1	4071
1	4399
1	4716
2	761
2	2219
2	2318
2	2567
2	3112
2	3268
2	3615
2	3771
2	4904
2	4988
3	536
3	960
3	2479
3	3535
3	3640
3	3684
3	3739
3	3917
3	3984
3	4626
4	1232
4	2349
4	2776
4	2781
4	3760
4	3929
4	4234
4	4841
4	4861
4	4946
5	198
5	1531
5	2053
5	2778
5	3448
5	3451
5	3771
5	3786
5	3792
5	4674
6	2425
6	2494
6	3093
6	3353
6	3399
6	3888
6	3909
6	3936
6	3992
6	4944
7	935
7	1699
7	3821
7	3882
7	4175
7	4190
7	4349
7	4462
7	4744
7	4956
8	2257
8	2682
8	2843
8	2885
8	3331
8	4460
8	4461
8	4507
8	4836
8	4845
9	194
9	289
9	677
9	1826
9	3029
9	3071
9	3270
9	3826
9	4078
9	4715
10	970
10	1246
10	2584
10	3313
10	3368
10	4275
10	4341
10	4701
10	4889
10	4962
11	1174
11	1190
11	1443
11	4382
11	4624
11	4700
11	4712
11	4749
11	4767
11	4908
12	222
12	985
12	1723
12	3075
12	3534
12	3559
12	3753
12	4561
12	4666
12	4731
13	1286
13	2710
13	2861
13	3473
13	4614
13	4703
13	4706
13	4713
13	4813
13	4985
14	1725
14	2067
14	3851
14	4132
14	4360
14	4379
14	4498
14	4688
14	4728
14	4832
15	408
15	697
15	1339
15	1779
15	2652
15	3926
15	4124
15	4520
15	4659
15	4819
16	2130
16	3255
16	3316
16	3334
16	3433
16	3897
16	4691
16	4758
16	4809
16	4940
17	2686
17	3442
17	3630
17	3974
17	4139
17	4407
17	4740
17	4966
17	4974
17	4999
18	63
18	3248
18	3755
18	4038
18	4060
18	4154
18	4449
18	4954
18	4969
18	5000
19	607
19	1204
19	1957
19	2054
19	3955
19	4587
19	4654
19	4663
19	4716
19	4988
20	194
20	584
20	729
20	1203
20	2538
20	2824
20	3029
20	3550
20	3688
20	4755
21	235
21	2322
21	2876
21	2980
21	4295
21	4521
21	4812
21	4892
21	4905
21	4945
22	993
22	1151
22	1276
22	1691
22	2624
22	2804
22	3077
22	3138
22	3441
22	4185
23	1760
23	2103
23	2923
23	3009
23	3436
23	3565
23	3814
23	3859
23	3934
23	3936
24	1720
24	3023
24	3054
24	3121
24	3592
24	3926
24	3987
24	4627
24	4697
24	4891
25	690
25	1022
25	1158
25	3099
25	3470
25	4587
25	4645
25	4663
25	4674
25	4978
26	586
26	679
26	781
26	1210
26	1754
26	1984
26	2226
26	2382
26	2998
26	3342
27	216
27	262
27	3414
27	4120
27	4121
27	4284
27	4312
27	4391
27	4755
27	4946
28	1218
28	1873
28	3147
28	3994
28	4023
28	4233
28	4306
28	4539
28	4669
28	4804
29	249
29	1199
29	1709
29	1936
29	3008
29	3927
29	4243
29	4287
29	4481
29	4842
30	2145
30	2243
30	2469
30	2592
30	3403
30	3404
30	4193
30	4623
30	4770
30	4937
31	276
31	782
31	1364
31	2542
31	4162
31	4217
31	4465
31	4538
31	4619
31	4670
32	1306
32	1508
32	2854
32	4073
32	4077
32	4602
32	4629
32	4829
32	4884
32	4994
33	722
33	3299
33	3619
33	3775
33	4243
33	4437
33	4453
33	4488
33	4714
33	4900
34	111
34	1355
34	2190
34	2379
34	2398
34	2401
34	2496
34	2982
34	3370
34	3799
35	1313
35	2288
35	3022
35	3171
35	3401
35	4157
35	4177
35	4359
35	4643
35	4726
36	2535
36	3036
36	3139
36	4013
36	4159
36	4229
36	4313
36	4501
36	4551
36	4596
37	1129
37	1314
37	1361
37	2087
37	3498
37	3524
37	3769
37	3879
37	4486
37	4768
38	255
38	1204
38	3112
38	3256
38	3570
38	3954
38	4663
38	4716
38	4767
38	4978
39	1674
39	2016
39	2462
39	3296
39	3383
39	3588
39	3636
39	4130
39	4374
39	4842
40	1522
40	2373
40	3531
40	4219
40	4430
40	4549
40	4662
40	4743
40	4771
40	4906
41	855
41	2253
41	2635
41	3004
41	3598
41	3692
41	3765
41	3801
41	3821
41	4096
42	1753
42	2914
42	2980
42	4029
42	4317
42	4639
42	4812
42	4825
42	4892
42	4905
43	1638
43	2568
43	3096
43	3245
43	4395
43	4733
43	4751
43	4851
43	4867
43	4984
44	809
44	1077
44	3668
44	3703
44	3983
44	4188
44	4228
44	4345
44	4352
44	4896
45	299
45	715
45	815
45	2743
45	2778
45	3109
45	3274
45	3451
45	3792
45	3902
46	356
46	2547
46	2766
46	3085
46	3604
46	3620
46	4069
46	4305
46	4428
46	4710
47	148
47	439
47	3628
47	3960
47	4166
47	4287
47	4323
47	4439
47	4638
47	4795
48	1826
48	2060
48	3246
48	3344
48	4259
48	4344
48	4354
48	4685
48	4715
48	4830
49	604
49	648
49	1975
49	2443
49	2686
49	2950
49	4407
49	4565
49	4740
49	4999
50	1169
50	1507
50	2087
50	2094
50	3487
50	3957
50	4161
50	4531
50	4838
50	4874
51	1088
51	1097
51	1444
51	1900
51	2035
51	3764
51	3808
51	3831
51	4634
51	4729
52	2948
52	3520
52	3862
52	3919
52	4346
52	4410
52	4429
52	4610
52	4696
52	4799
53	77
53	412
53	1657
53	3528
53	3649
53	4030
53	4571
53	4622
53	4772
53	4971
54	760
54	888
54	1133
54	1641
54	1712
54	2089
54	2941
54	4649
54	4793
54	4928
55	2114
55	2803
55	3777
55	3938
55	3946
55	4054
55	4120
55	4265
55	4374
55	4391
56	900
56	1872
56	2124
56	3033
56	3344
56	3417
56	4685
56	4718
56	4830
56	4854
57	1488
57	1651
57	1812
57	1817
57	2915
57	3713
57	4081
57	4697
57	4936
57	4955
58	1857
58	1914
58	2622
58	2881
58	3240
58	3415
58	3675
58	4227
58	4260
58	4843
59	1008
59	1573
59	1586
59	1919
59	3066
59	3576
59	3633
59	4512
59	4747
59	4881
60	848
60	862
60	1756
60	2357
60	2857
60	2873
60	3232
60	4268
60	4457
60	4560
61	127
61	1813
61	2021
61	3221
61	3334
61	3433
61	4691
61	4758
61	4940
61	4943
62	994
62	3225
62	3482
62	3714
62	4473
62	4508
62	4651
62	4681
62	4686
62	4747
63	18
63	1313
63	3067
63	3480
63	3807
63	3990
63	4060
63	4375
63	4600
63	4969
64	1130
64	2350
64	2663
64	3787
64	4117
64	4408
64	4545
64	4618
64	4880
64	4965
65	106
65	1785
65	2316
65	3118
65	4153
65	4406
65	4515
65	4674
65	4817
65	4862
66	1935
66	2910
66	3239
66	3738
66	4075
66	4192
66	4419
66	4607
66	4850
66	4870
67	2312
67	3475
67	3489
67	4515
67	4578
67	4590
67	4674
67	4817
67	4838
67	4862
68	480
68	538
68	3072
68	3237
68	3288
68	3413
68	3541
68	3683
68	4208
68	4370
69	94
69	1437
69	2935
69	3188
69	3609
69	3680
69	3721
69	4373
69	4493
69	4858
70	135
70	2997
70	3552
70	3839
70	3869
70	4378
70	4497
70	4698
70	4788
70	4944
71	2144
71	3008
71	3071
71	3104
71	3395
71	4420
71	4505
71	4713
71	4720
71	4813
72	1786
72	3379
72	3861
72	4092
72	4226
72	4337
72	4381
72	4563
72	4709
72	4912
73	1556
73	1662
73	2655
73	3246
73	3787
73	3813
73	4189
73	4350
73	4386
73	4654
74	1035
74	2024
74	2850
74	3569
74	3611
74	3811
74	4103
74	4707
74	4724
74	4918
75	1244
75	3523
75	3658
75	3691
75	4022
75	4202
75	4221
75	4495
75	4729
75	4917
76	1147
76	1778
76	2914
76	3337
76	4442
76	4521
76	4736
76	4812
76	4892
76	4905
77	53
77	178
77	223
77	2904
77	4502
77	4585
77	4680
77	4719
77	4791
77	4794
78	3108
78	4006
78	4290
78	4308
78	4331
78	4364
78	4603
78	4662
78	4732
78	4761
79	89
79	2698
79	3347
79	3946
79	4054
79	4121
79	4312
79	4374
79	4391
79	4808
80	481
80	551
80	1780
80	2734
80	4158
80	4384
80	4385
80	4464
80	4970
80	4983
81	620
81	1111
81	2007
81	3133
81	3228
81	3473
81	3680
81	4088
81	4373
81	4858
82	1732
82	1743
82	2409
82	2420
82	4033
82	4214
82	4484
82	4793
82	4894
82	4997
83	465
83	507
83	1656
83	2843
83	3425
83	3795
83	3853
83	4038
83	4969
83	5000
84	1818
84	2133
84	2991
84	3376
84	3438
84	3622
84	3886
84	4485
84	4764
84	4930
85	978
85	2511
85	2937
85	3162
85	3857
85	3894
85	4100
85	4238
85	4727
85	4774
86	153
86	684
86	1059
86	1305
86	2476
86	4047
86	4061
86	4369
86	4708
86	4883
87	1465
87	1680
87	1722
87	2832
87	3187
87	3404
87	3797
87	4209
87	4530
87	4937
88	2061
88	2407
88	3671
88	3717
88	4229
88	4326
88	4586
88	4695
88	4761
88	4961
89	79
89	2658
89	3324
89	3849
89	4220
89	4293
89	4307
89	4814
89	4869
89	4897
90	920
90	1180
90	1614
90	1624
90	3242
90	3996
90	4030
90	4067
90	4504
90	4571
91	859
91	1063
91	1179
91	2930
91	4175
91	4231
91	4702
91	4819
91	4837
91	4932
92	1251
92	2116
92	3379
92	3621
92	3644
92	3735
92	4033
92	4126
92	4453
92	4748
93	1274
93	1617
93	1983
93	3088
93	3290
93	3522
93	4657
93	4688
93	4787
93	4875
94	69
94	249
94	2744
94	3105
94	3927
94	4063
94	4166
94	4258
94	4439
94	4842
95	1233
95	1238
95	1383
95	2377
95	2883
95	2976
95	3078
95	3364
95	3497
95	4498
96	718
96	2370
96	3333
96	3562
96	3783
96	4317
96	4467
96	4639
96	4748
96	4905
97	1069
97	1753
97	2160
97	2183
97	2847
97	3295
97	3458
97	3942
97	3951
97	4865
98	2087
98	3140
98	3749
98	3786
98	3879
98	4502
98	4672
98	4676
98	4682
98	4756
99	3145
99	3833
99	4009
99	4213
99	4329
99	4351
99	4388
99	4517
99	4521
99	4929
100	698
100	2411
100	3035
100	3235
100	3707
100	3742
100	4135
100	4325
100	4650
100	4825
101	1664
101	3073
101	3188
101	3413
101	3453
101	3726
101	4208
101	4275
101	4316
101	4370
102	1096
102	1423
102	1819
102	2774
102	4114
102	4160
102	4267
102	4421
102	4492
102	4559
103	2050
103	2407
103	3308
103	3949
103	4401
103	4695
103	4737
103	4761
103	4792
103	4961
104	201
104	1203
104	2538
104	2824
104	3071
104	3116
104	3688
104	3826
104	4043
104	4078
105	158
105	673
105	716
105	1466
105	2321
105	2497
105	2711
105	3459
105	3514
105	3568
106	65
106	2758
106	2879
106	3067
106	3732
106	3795
106	4038
106	4449
106	4954
106	4969
107	667
107	3812
107	4105
107	4567
107	4818
107	4936
107	4955
107	4972
107	4977
107	4998
108	1732
108	2161
108	2237
108	2753
108	2929
108	3035
108	4484
108	4649
108	4895
108	4913
109	1223
109	2570
109	2855
109	3034
109	3040
109	3283
109	3412
109	3907
109	4169
109	4951
110	2184
110	3589
110	3643
110	3679
110	4446
110	4514
110	4683
110	4717
110	4767
110	4901
111	34
111	1521
111	2379
111	3537
111	3853
111	4010
111	4792
111	4807
111	4950
111	4969
112	234
112	3288
112	3349
112	3413
112	3420
112	3541
112	3683
112	4208
112	4275
112	4370
113	1348
113	3215
113	3278
113	3457
113	3958
113	4186
113	4452
113	4648
113	4652
113	4660
114	226
114	2237
114	3353
114	4214
114	4462
114	4511
114	4558
114	4629
114	4748
114	4793
115	833
115	3225
115	4265
115	4401
115	4488
115	4508
115	4583
115	4651
115	4686
115	4747
116	1240
116	1308
116	2344
116	3170
116	3924
116	4444
116	4633
116	4736
116	4815
116	4885
117	1405
117	2141
117	3693
117	3839
117	4085
117	4349
117	4592
117	4668
