1	84 
2	128 
3	23 
4	196 
5	147 
6	200 
7	131 
8	102 
9	3 
10	43 
11	51 
12	27 
13	60 
14	165 
15	154 
16	117 
17	2 
18	118 
19	43 
20	18 
21	157 
22	160 
23	193 
24	155 
25	8 
26	36 
27	198 
28	113 
29	96 
30	140 
31	168 
32	116 
33	75 
34	147 
35	94 
36	188 
37	191 
38	123 
39	66 
40	37 
41	206 
42	152 
43	175 
44	66 
45	201 
46	104 
47	101 
48	162 
49	21 
50	35 
51	191 
52	129 
53	129 
54	20 
55	80 
56	40 
57	51 
58	133 
59	105 
60	107 
61	92 
62	201 
63	47 
64	155 
65	95 
66	68 
67	151 
68	51 
69	163 
70	147 
71	7 
72	79 
73	10 
74	128 
75	72 
76	107 
77	144 
78	105 
79	25 
80	93 
81	104 
82	101 
83	180 
84	62 
85	26 
86	178 
87	32 
88	174 
89	180 
90	25 
91	22 
92	111 
93	57 
94	185 
95	80 
96	183 
97	110 
98	60 
99	119 
100	10 
101	182 
102	100 
103	71 
104	129 
105	37 
106	63 
107	47 
108	121 
109	86 
110	137 
111	65 
112	50 
113	59 
114	123 
115	61 
116	107 
117	146 
118	100 
119	114 
120	98 
121	139 
122	65 
123	148 
124	73 
125	127 
126	198 
127	175 
128	137 
129	154 
130	109 
131	175 
132	28 
133	133 
134	204 
135	31 
136	48 
137	68 
138	30 
139	49 
140	152 
141	44 
142	135 
143	42 
144	79 
145	21 
146	86 
147	146 
148	163 
149	111 
150	18 
151	204 
152	14 
153	172 
154	63 
155	167 
156	60 
157	173 
158	2 
159	7 
160	40 
161	130 
162	116 
163	98 
164	26 
165	8 
166	168 
167	119 
168	55 
169	5 
170	195 
171	77 
172	140 
173	3 
174	165 
175	194 
176	85 
177	86 
178	19 
179	75 
180	167 
181	29 
182	105 
183	158 
184	194 
185	137 
186	135 
187	68 
188	29 
189	182 
190	45 
191	20 
192	193 
193	7 
194	134 
195	109 
196	98 
197	57 
198	97 
199	142 
200	119 
201	143 
202	36 
203	139 
204	59 
205	145 
206	69 
207	6 
208	99 
209	83 
210	101 
211	70 
212	23 
213	170 
214	31 
215	75 
216	199 
217	106 
218	58 
219	142 
220	49 
221	84 
222	101 
223	116 
224	22 
225	131 
226	75 
227	107 
228	206 
